"Uniprot"	"ProteinNames"	"Symbol"	"LFQ.intensity.AROM_Rep1"	"LFQ.intensity.AROM_Rep2"	"LFQ.intensity.AROM_Rep3"	"LFQ.intensity.WT_Rep1"	"LFQ.intensity.WT_Rep2"	"LFQ.intensity.WT_Rep3"	"logFC"	"t.ord"	"t.mod"	"p.ord"	"p.mod"	"q.ord"	"q.mod"	"df.r"	"df.0"	"s2.0"	"s2"	"s2.post"	"categ_Ord"	"categ_Mod"	"NegLogPvalMod"	"NegLogPvalOrd"
"Q9D5V5"	"Cullin-5"	"Cul5"	97763000	73147000	94428000	121110000	147590000	121500000	-0.561783866194848	-3.46361738831643	-2.78332607533505	0.0257327727837591	0.0298869514363708	0.0622902811814959	0.0563980063667051	4	2.37770806225332	0.0975256303366687	0.0394611703681885	0.0611084977857847	"Not Significant"	"Not Significant"	1.52451838211309	1.58951341472998
"Q9D5V6"	"Synapse-associated protein 1"	"Syap1"	46607000	50306000	58248000	40037000	48561000	51997000	0.144641750680753	0.98289883877626	0.743746234703381	0.381305841765827	0.48352129355834	0.298517164435641	0.343020584357627	4	2.37770806225332	0.0975256303366687	0.0324833606867957	0.056732123318166	"Not Significant"	"Not Significant"	0.315584395477035	0.418726541101287
"Q9D5Y1"	"Coiled-coil domain-containing protein 39"	"Ccdc39"	47839000	28142000	35333000	68050000	90593000	73773000	-1.08571976754609	-4.28313538828037	-4.27370641936552	0.0128157260645277	0.00455996950912602	0.0488409297963656	0.0215379798030569	4	2.37770806225332	0.0975256303366687	0.0963836001429104	0.0968093666365364	"Not Significant"	"Not Significant"	2.34103806129666	1.89225678418239
"Q9D662"	"Protein transport protein Sec23B"	"Sec23b"	28001000	26050000	17834000	17460000	11531000	16245000	0.663941703452955	2.42718661653572	2.4887651435085	0.0722000297597639	0.0449154775213792	0.10190078122393	0.073472106796199	4	2.37770806225332	0.0975256303366687	0.112239266096136	0.10675379544918	"Not Significant"	"Not Significant"	1.34760397873264	1.14146262342069
"Q9D6H2"	"Intraflagellar transport protein 25 homolog"	"Hspb11"	19092000	0	0	22421000	29824000	33969000	-2.14432827823208	-2.21977299933852	-2.74662211996232	0.090635126951435	0.0314270027061067	0.117706395204784	0.0581827456844952	4	2.37770806225332	0.0975256303366687	1.39976998202054	0.914273175989469	"Not Significant"	"Significant"	1.50269703706293	1.04270345260399
"Q9D6J5"	"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8, mitochondrial"	"Ndufb8"	0	12064000	25816000	0	12813000	0	0.505140453183688	1.01767148792206	1.19472844732145	0.36638102812136	0.274724217674164	0.29168500715091	0.239141854463253	4	2.37770806225332	0.0975256303366687	0.369573092450547	0.26814959710241	"Not Significant"	"Not Significant"	0.561103054672402	0.436067022983243
"Q9D6J6"	"NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial"	"Ndufv2"	75656000	55897000	60510000	76962000	74782000	68022000	-0.204479943192215	-1.44632597813471	-1.06627994420626	0.221623459750234	0.324989078718472	0.21151561934315	0.266330039679372	4	2.37770806225332	0.0975256303366687	0.0299819804767171	0.0551632962814548	"Not Significant"	"Not Significant"	0.488131233273425	0.654384269661973
"Q9D6K5"	"Synaptojanin-2-binding protein"	"Synj2bp"	12983000	15211000	36450000	12980000	19090000	21513000	0.144447131385863	0.281765099812094	0.332198158260362	0.792100126596844	0.750387872792067	0.460303266723501	0.446314262328038	4	2.37770806225332	0.0975256303366687	0.394216414514459	0.28360550811205	"Not Significant"	"Not Significant"	0.124714193315086	0.101219917299359
"Q9D6N5"	"Dr1-associated corepressor"	"Drap1"	44415000	26004000	18779000	62322000	76144000	57681000	-1.21922242587918	-3.19823819782136	-3.58927526005026	0.0329561231115205	0.0103781367060922	0.0687687375439994	0.0315054910966318	4	2.37770806225332	0.0975256303366687	0.217989478201468	0.173078695286611	"Not Significant"	"Not Significant"	1.98388061285573	1.48206388345259
"Q9D6R2"	"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial"	"Idh3a"	241040000	273220000	329790000	217810000	293820000	266720000	0.115851507551284	0.63330560463978	0.544754425424449	0.560935814003944	0.604435691955916	0.37668960236814	0.391868969168952	4	2.37770806225332	0.0975256303366687	0.0501958687670922	0.0678411348360363	"Not Significant"	"Not Significant"	0.218649898466315	0.251086830755779
"Q9D6U8"	"Protein FAM162A"	"Fam162a"	15643000	20809000	22576000	12990000	26129000	24698000	-0.0633109381683868	-0.175370817518411	-0.194476306676423	0.869307875785997	0.851851027127966	0.482103657569581	0.474244219162618	4	2.37770806225332	0.0975256303366687	0.195494302264949	0.158970068352332	"Not Significant"	"Not Significant"	0.0696363486055927	0.0608263857206121
"Q9D6V8"	"Polyadenylate-binding protein-interacting protein 2"	"Paip2"	9512600	0	0	17596000	14992000	0	-0.474019991326869	-0.935027874000038	-1.10079578217902	0.402708591316392	0.310788359097874	0.310211111290766	0.25851287213057	4	2.37770806225332	0.0975256303366687	0.385509832715514	0.278144874471276	"Not Significant"	"Not Significant"	0.507535256519249	0.395009105129343
"Q9D6Y7"	"Mitochondrial peptide methionine sulfoxide reductase"	"Msra"	0	14226000	11854000	0	10642000	9209500	0.436059422947888	2.44171077617084	2.07312627388815	0.071077200875516	0.0807605504801426	0.100914703485757	0.105956460448652	4	2.37770806225332	0.0975256303366687	0.0478403304388295	0.0663637775752334	"Not Significant"	"Not Significant"	1.09280072947984	1.14826968368404
"Q9D6Z1"	"Nucleolar protein 56"	"Nop56"	48023000	52172000	62603000	33918000	31061000	20627000	0.950514558304226	3.82857799840879	3.79003281416834	0.0186407792562276	0.00809366326282018	0.0548491342105753	0.0282220132620997	4	2.37770806225332	0.0975256303366687	0.0924557245822655	0.0943458637465925	"Not Significant"	"Not Significant"	2.09185486840766	1.72953593642379
"Q9D706"	"RNA polymerase II-associated protein 3"	"Rpap3"	0	8500300	0	0	15230000	12446000	-0.362983677734525	-0.866257145991217	-0.990259782560034	0.435217849317709	0.358117388286565	0.323868537836267	0.283426283387955	4	2.37770806225332	0.0975256303366687	0.263373328104816	0.201542745042638	"Not Significant"	"Not Significant"	0.445974591432755	0.361293301496403
"Q9D711"	"Pirin"	"Pir"	0	5730100	11975000	0	4389200	4363100	0.540453593559359	0.928009995358657	1.11025341224685	0.405930414272256	0.3069874513835	0.311110027998394	0.256376396601342	4	2.37770806225332	0.0975256303366687	0.508748063311068	0.355437989422675	"Not Significant"	"Not Significant"	0.512879376660548	0.391548408018099
"Q9D771"	"Transmembrane protein 206"	"Tmem206"	23125000	30813000	24254000	26325000	25439000	34831000	-0.144210722876745	-0.749404522537431	-0.661931662821065	0.495280929380292	0.531192614450811	0.349029948814939	0.361871010756772	4	2.37770806225332	0.0975256303366687	0.0555461224688998	0.0711967313290606	"Not Significant"	"Not Significant"	0.274747971903512	0.305148394053394
"Q9D7B6"	"Isobutyryl-CoA dehydrogenase, mitochondrial"	"Acad8"	75855000	77331000	161050000	55979000	56928000	58125000	0.783514987391417	2.18941555179326	2.42304805792143	0.093753226703029	0.049245186222676	0.120198546766957	0.0772139598016957	4	2.37770806225332	0.0975256303366687	0.192100934827876	0.156841800702606	"Not Significant"	"Not Significant"	1.30763621590961	1.02801377623806
"Q9D7G0"	"Ribose-phosphate pyrophosphokinase 1"	"Prps1"	153850000	146100000	159090000	154410000	169010000	147990000	-0.0370169053238353	-0.553688023417593	-0.225100008774884	0.609284132533745	0.828942032809457	0.39652681100202	0.467941379359325	4	2.37770806225332	0.0975256303366687	0.00670442005086065	0.0405639698785261	"Not Significant"	"Not Significant"	0.0814758382207646	0.215180131973624
"Q9D7H3"	"RNA 3-terminal phosphate cyclase"	"RtcA"	44840000	31946000	22823000	63656000	65689000	57331000	-0.958117910295446	-3.3331662552353	-3.47404244832059	0.0290198813603269	0.0120032179977728	0.0647856692395674	0.03356176452158	4	2.37770806225332	0.0975256303366687	0.123941064944958	0.114092982965824	"Not Significant"	"Not Significant"	1.92070230634239	1.53730436738625
"Q9D7I5"	"Phospholysine phosphohistidine inorganic pyrophosphate phosphatase"	"Lhpp"	0	21703000	0	0	15121000	22586000	0.0506573788914237	0.0625861090730766	0.0767951583848458	0.953098683711133	0.9411394433592	0.504134495540802	0.500000290639916	4	2.37770806225332	0.0975256303366687	0.982699609259933	0.652693079384515	"Not Significant"	"Not Significant"	0.0263460248247756	0.0208621302406064
"Q9D7M1"	"Glucose-induced degradation protein 8 homolog"	"Gid8"	0	8503400	6533900	0	13722000	12218000	-0.280736509393732	-0.381531403064424	-0.465436496610048	0.722210127900962	0.657090461292805	0.437851719225823	0.410951860634744	4	2.37770806225332	0.0975256303366687	0.81213545589956	0.54571787657154	"Not Significant"	"Not Significant"	0.182374837234941	0.141336425545498
"Q9D7M8"	"DNA-directed RNA polymerase II subunit RPB4"	"Polr2d"	0	4255800	3890000	0	4128300	0	-0.148256709492415	-0.170695380043668	-0.210220378450059	0.872749682341199	0.840052062118606	0.482953846131837	0.470790856166578	4	2.37770806225332	0.0975256303366687	1.1315570090254	0.746054141579557	"Not Significant"	"Not Significant"	0.0756937977593358	0.0591103005859571
"Q9D7N9"	"Adipocyte plasma membrane-associated protein"	"Apmap"	24906000	38567000	34515000	33639000	29328000	25177000	0.138854617750683	0.61836963320844	0.58748383963321	0.569804679498976	0.577074023275805	0.38080278666044	0.380657041512889	4	2.37770806225332	0.0975256303366687	0.0756337450301712	0.0837953779683828	"Not Significant"	"Not Significant"	0.238768474819545	0.244273988455197
"Q9D7P6"	"Iron-sulfur cluster assembly enzyme ISCU, mitochondrial"	"Iscu"	11981000	0	0	16413000	0	0	-1.16144393379962	-2.47975840651166	-2.88719037433714	0.0682287917803045	0.02594864341902	0.0984068016616101	0.0517602103295285	4	2.37770806225332	0.0975256303366687	0.329055395768202	0.242737523494244	"Not Significant"	"Not Significant"	1.58588534190161	1.16603231929305
"Q9D7S9"	"Charged multivesicular body protein 5"	"Chmp5"	7685000	0	16969000	9704400	6380900	0	0.744659033385405	1.73705316016482	1.99374257494168	0.157379220668559	0.0904052069846143	0.167798716792198	0.113405384210633	4	2.37770806225332	0.0975256303366687	0.275663943267763	0.209251229057884	"Not Significant"	"Not Significant"	1.04380655514896	0.803052609618087
"Q9D7V9"	"N-acylethanolamine-hydrolyzing acid amidase;N-acylethanolamine-hydrolyzing acid amidase subunit alpha;N-acylethanolamine-hydrolyzing acid amidase subunit beta"	"Naaa"	0	9989700	0	0	0	5066300	0.53560723319362	1.13745755670653	1.32540172786657	0.318858814696591	0.230539531116408	0.267927271562664	0.213099046322146	4	2.37770806225332	0.0975256303366687	0.332593475376975	0.24495655238314	"Not Significant"	"Not Significant"	0.6372545944665	0.496401572651403
"Q9D7X3"	"Dual specificity protein phosphatase 3"	"Dusp3"	32481000	48374000	25377000	14880000	22986000	27526000	0.694141493496196	1.83633621567415	2.05717236825835	0.140192960230346	0.0826120710673826	0.154827110551679	0.10728569161081	4	2.37770806225332	0.0975256303366687	0.214329954688127	0.170783498656336	"Not Significant"	"Not Significant"	1.08295649002909	0.85327379385777
"Q9D7X8"	"Gamma-glutamylcyclotransferase"	"Ggct"	18205000	26414000	27036000	25943000	33477000	32210000	-0.368501658773866	-1.69494444869022	-1.58746721199182	0.165331698241221	0.160581407952608	0.173407868141074	0.168331641941869	4	2.37770806225332	0.0975256303366687	0.0709021191154835	0.0808277752694182	"Not Significant"	"Not Significant"	0.794304738577874	0.781643873279827
"Q9D819"	"Inorganic pyrophosphatase"	"Ppa1"	271660000	285180000	240040000	281080000	367600000	384670000	-0.365263031003973	-2.29075141543219	-1.82209865735675	0.0837877017817532	0.115358770490011	0.112533217810504	0.134561041294521	4	2.37770806225332	0.0975256303366687	0.038137021280298	0.0602780119278775	"Not Significant"	"Not Significant"	0.937949381371605	1.07681972170717
"Q9D824"	"Pre-mRNA 3-end-processing factor FIP1"	"Fip1l1"	0	14969000	16014000	0	30077000	29084000	-0.943962859490049	-1.20362826982874	-1.47421829498003	0.295092338968647	0.187994647771957	0.253717520353599	0.186826060577843	4	2.37770806225332	0.0975256303366687	0.922606084358141	0.61500334864412	"Not Significant"	"Not Significant"	0.725854514971391	0.530042065277509
"Q9D832"	"DnaJ homolog subfamily B member 4"	"Dnajb4"	0	16483000	0	0	15150000	16508000	-0.291814693602216	-0.570135206551332	-0.672045978442206	0.599082712074865	0.525140672073541	0.39223551794253	0.359538774471042	4	2.37770806225332	0.0975256303366687	0.392961362375749	0.282818358793543	"Not Significant"	"Not Significant"	0.279724344361839	0.222513212806263
"Q9D855"	"Cytochrome b-c1 complex subunit 7"	"Uqcrb"	140730000	108670000	193200000	136100000	165950000	127870000	0.0109617311947913	0.0412905170857572	0.0419002107348155	0.969043106715789	0.967859457117271	0.507981651868038	0.507685634346184	4	2.37770806225332	0.0975256303366687	0.105717993530471	0.102663754009835	"Not Significant"	"Not Significant"	0.0141877020199299	0.0136569034524307
"Q9D868"	"Peptidyl-prolyl cis-trans isomerase H"	"Ppih"	31012000	30205000	38592000	40643000	52873000	48948000	-0.51362407583904	-3.23296065382112	-2.56589118386614	0.0318859018953121	0.0403367616347515	0.0676474130457112	0.0687982473369579	4	2.37770806225332	0.0975256303366687	0.037860048543356	0.060104298904805	"Not Significant"	"Not Significant"	1.39429897128467	1.49640129444847
"Q9D880"	"Mitochondrial import inner membrane translocase subunit TIM50"	"Timm50"	34609000	35823000	49159000	29751000	38903000	34041000	0.209798664328215	1.07010828357057	0.954157839315428	0.344846270363996	0.374756134994148	0.282319029935299	0.291249931553883	4	2.37770806225332	0.0975256303366687	0.057655566697952	0.0725197421714898	"Not Significant"	"Not Significant"	0.426251248747072	0.462374466700109
"Q9D883"	"Splicing factor U2AF 35 kDa subunit;Splicing factor U2AF 26 kDa subunit"	"U2af1"	43252000	37363000	65147000	54756000	68890000	62790000	-0.389923520463717	-1.50779238548325	-1.51566971697152	0.206093873504789	0.177492345738901	0.20107297562361	0.179717136674095	4	2.37770806225332	0.0975256303366687	0.100315267002069	0.0992752473703558	"Not Significant"	"Not Significant"	0.750820370918941	0.68593491818008
"Q9D892"	"Inosine triphosphate pyrophosphatase"	"Itpa"	131940000	176160000	139370000	176590000	190410000	225200000	-0.408343763821605	-2.4803797531582	-2.010841040897	0.0681833661806237	0.0882346257115319	0.0984068016616101	0.112480169225369	4	2.37770806225332	0.0975256303366687	0.040654325380005	0.0618568261822368	"Not Significant"	"Not Significant"	1.05436095223271	1.16632156166415
"Q9D8B3"	"Charged multivesicular body protein 4b"	"Chmp4b"	51146000	44852000	40169000	52139000	46895000	52304000	-0.157614008439391	-1.39164493265879	-0.877199495138585	0.236424309325421	0.412199106401856	0.219846060330563	0.309725422738786	4	2.37770806225332	0.0975256303366687	0.019240838851234	0.0484266181390011	"Not Significant"	"Not Significant"	0.384892954054049	0.626307871009436
"Q9D8B4"	"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 11"	"Ndufa11"	9626000	11516000	13266000	10750000	12746000	8242300	0.126960449135142	0.559927514323416	0.534198302653657	0.605401216250688	0.611306369318675	0.395079743685628	0.394938172667896	4	2.37770806225332	0.0975256303366687	0.0771195597346207	0.0847272580042492	"Not Significant"	"Not Significant"	0.213741079188882	0.21795671088121
"Q9D8B7"	"Junctional adhesion molecule C"	"Jam3"	6365900	0	0	8299000	0	0	-0.0641339038743392	-0.230899723315044	-0.237980897798121	0.828722158541401	0.819358710282272	0.470564361538293	0.465536225880171	4	2.37770806225332	0.0975256303366687	0.115723027532632	0.108938756819309	"Not Significant"	"Not Significant"	0.0865259251136302	0.081591048746983
"Q9D8E6"	"60S ribosomal protein L4"	"Rpl4"	211510000	196770000	140420000	227690000	212350000	222260000	-0.292926260595637	-1.58768088798916	-1.37192188054206	0.187551830929621	0.216391607298671	0.189303876879965	0.204654829764514	4	2.37770806225332	0.0975256303366687	0.0510600740568233	0.068383151047061	"Not Significant"	"Not Significant"	0.664759587255662	0.726878691797184
"Q9D8L5"	"Coiled-coil domain-containing protein 91"	"Ccdc91"	18295000	17013000	21239000	27788000	28801000	22747000	-0.487151458408417	-3.43637660586399	-2.53794382650161	0.0263810886074898	0.0419366346274125	0.0627123027430899	0.0704702490280686	4	2.37770806225332	0.0975256303366687	0.030145171959767	0.0552656474593117	"Not Significant"	"Not Significant"	1.37740642416603	1.57870728739196
"Q9D8N0"	"Elongation factor 1-gamma"	"Eef1g"	1170500000	612690000	616370000	1648500000	1342100000	1040400000	-0.79352055613083	-2.17668145322655	-2.41917426323734	0.0950966644369714	0.049513604300931	0.121267451696741	0.0773803590218352	4	2.37770806225332	0.0975256303366687	0.199350747610629	0.161388771314611	"Not Significant"	"Not Significant"	1.30527545841845	1.02183471589142
"Q9D8N2"	"Protein FAM45A"	"Fam45a"	0	14134000	0	0	7326700	7848100	0.251594536281071	0.387129797213242	0.467892832494234	0.718375235017697	0.655425206678723	0.436639412190011	0.410527726353926	4	2.37770806225332	0.0975256303366687	0.633549379761569	0.433711447682166	"Not Significant"	"Not Significant"	0.183476860312555	0.143648647778034
"Q9D8S3"	"ADP-ribosylation factor GTPase-activating protein 3"	"Arfgap3"	11703000	0	9604700	12303000	10700000	9637300	-0.68045655958206	-1.02564495855812	-1.24172047660013	0.363031623423553	0.258056281711628	0.290422871227412	0.228716548017906	4	2.37770806225332	0.0975256303366687	0.660234128345812	0.450447709877783	"Not Significant"	"Not Significant"	0.588285564691327	0.440055542236184
"Q9D8S4"	"Oligoribonuclease, mitochondrial"	"Rexo2"	24013000	32670000	23868000	27740000	41348000	41826000	-0.452441859426455	-1.84256342194192	-1.81623879351785	0.139184082067049	0.116320916176089	0.153934530982515	0.135416944510167	4	2.37770806225332	0.0975256303366687	0.0904423681337575	0.0930831176761512	"Not Significant"	"Not Significant"	0.934342185846686	0.856410430427606
"Q9D8T7"	"SRA stem-loop-interacting RNA-binding protein, mitochondrial"	"Slirp"	0	17913000	0	0	5289200	13631000	0.592520629338605	1.30307526322003	1.51029197834992	0.262497592896323	0.178823557205792	0.235055703488137	0.180406216719607	4	2.37770806225332	0.0975256303366687	0.310141018646474	0.230874718275125	"Not Significant"	"Not Significant"	0.747575270268381	0.580874674721406
"Q9D8U8"	"Sorting nexin-5"	"Snx5"	115830000	155440000	146010000	49762000	63825000	67401000	1.20609404399059	6.46459534437118	5.61914159716139	0.00294915157389542	0.00110299723122505	0.0287841881993828	0.0123150329685685	4	2.37770806225332	0.0975256303366687	0.0522120703419341	0.0691056653257743	"Not Significant"	"Not Significant"	2.95742557773677	2.53030290597831
"Q9D8V0"	"Minor histocompatibility antigen H13"	"Hm13"	21253000	25207000	10887000	17066000	17018000	12557000	0.225806369901483	0.567751520149597	0.642678071264205	0.600554422235532	0.542834497463682	0.392840372553372	0.366824593650317	4	2.37770806225332	0.0975256303366687	0.237272292111657	0.185172578369354	"Not Significant"	"Not Significant"	0.265332560455839	0.2214476307163
"Q9D8W5"	"26S proteasome non-ATPase regulatory subunit 12"	"Psmd12"	195450000	164440000	134150000	230950000	233910000	199470000	-0.440499317941126	-2.54083458207643	-2.12204896729247	0.0639242185161054	0.0753399414158335	0.0951203729329761	0.100635115566284	4	2.37770806225332	0.0975256303366687	0.0450846763274606	0.064635473874612	"Not Significant"	"Not Significant"	1.12297472183902	1.19433457258935
"Q9D8X1"	"Copper homeostasis protein cutC homolog"	"Cutc"	50546000	23161000	19605000	59295000	45011000	47092000	-0.817717984719782	-1.86366306564567	-2.14755143513672	0.135823319102409	0.0726619013496914	0.151508387356483	0.0988941713261965	4	2.37770806225332	0.0975256303366687	0.288777639142543	0.217475936584021	"Not Significant"	"Not Significant"	1.13869324210673	0.867025660923842
"Q9D8Y0"	"EF-hand domain-containing protein D2"	"Efhd2"	198260000	224220000	271540000	153120000	224560000	204160000	0.260669800387733	1.22876443008006	1.1380385400526	0.286507349978066	0.296042960101295	0.248517332433368	0.249870818094983	4	2.37770806225332	0.0975256303366687	0.0675049213693875	0.0786971053090277	"Not Significant"	"Not Significant"	0.528645261977734	0.542864232286568
"Q9D8Y1"	"Transmembrane protein 126A"	"Tmem126a"	3733600	0	4474700	3309700	4118500	4141000	0.336762071219156	1.21252358649917	1.24967890427184	0.292026833657176	0.255321511089966	0.252123121953538	0.227361212359607	4	2.37770806225332	0.0975256303366687	0.115706354863189	0.108928299978526	"Not Significant"	"Not Significant"	0.592912593914441	0.5345772404221
"Q9D902"	"General transcription factor IIE subunit 2"	"Gtf2e2"	7623100	5421300	0	16511000	11083000	9394000	-0.485982900682181	-0.975529127286843	-1.14581602247795	0.384535878449861	0.293038337824009	0.300003411551163	0.249399934066892	4	2.37770806225332	0.0975256303366687	0.37226547015113	0.269838214815421	"Not Significant"	"Not Significant"	0.533075557747511	0.415063132882435
"Q9D906"	"Ubiquitin-like modifier-activating enzyme ATG7"	"Atg7"	25577000	41915000	34814000	25709000	29399000	25503000	0.317757908607164	1.45622954848297	1.36612233665787	0.219043717863155	0.218112006795193	0.209895522531835	0.205580675558385	4	2.37770806225332	0.0975256303366687	0.0714207353966156	0.0811530433914896	"Not Significant"	"Not Significant"	0.661320426391178	0.659469197799614
"Q9D925"	"Lysozyme-like protein 4"	"Lyzl4"	0	0	5366900	0	12135000	0	-0.88855071673783	-1.20042249613654	-1.4649917627031	0.296204522483875	0.190408894013058	0.254542354301597	0.188101634029048	4	2.37770806225332	0.0975256303366687	0.821840332739557	0.5518046254445	"Not Significant"	"Not Significant"	0.720312769551439	0.528408314907325
"Q9D958"	"Signal peptidase complex subunit 1"	"Spcs1"	18165000	0	18948000	15013000	0	0	0.379390809175634	1.42169079776889	1.4453273521959	0.228173540716923	0.19564945882365	0.215543590820686	0.191402524911856	4	2.37770806225332	0.0975256303366687	0.106820490036217	0.1033552227914	"Not Significant"	"Not Significant"	0.708521349042256	0.641734718317769
"Q9D964"	"Glycine amidinotransferase, mitochondrial"	"Gatm"	103780000	142960000	123410000	77717000	91326000	88110000	0.516607314347735	3.42026637418222	2.6312364278217	0.0267736290263634	0.0368412606572137	0.0629600980136985	0.0652704061970476	4	2.37770806225332	0.0975256303366687	0.0342209844751215	0.0578219341225269	"Not Significant"	"Not Significant"	1.43366551726172	1.57229275846172
"Q9D9C7"	"Uncharacterized protein C3orf62 homolog"	NA	3803000	0	0	4549700	0	0	-0.945240331578215	-2.22046337618626	-2.54546595787656	0.0905655765622128	0.0414995797436008	0.117706395204784	0.0699477857366751	4	2.37770806225332	0.0975256303366687	0.271824449987814	0.206843158169426	"Not Significant"	"Not Significant"	1.38195630126283	1.04303684371287
"Q9D9D3"	""	"Tbc1d21"	15340000	0	9895900	32505000	25811000	17413000	-1.06247251101773	-3.23436503539364	-3.50442679167148	0.031843485588625	0.011549266027105	0.0676474130457112	0.0330125312540047	4	2.37770806225332	0.0975256303366687	0.161863377067164	0.137877271460715	"Not Significant"	"Not Significant"	1.93744561494992	1.496979400449
"Q9D9D5"	"Transmembrane and coiled-coil domain-containing protein 5A"	"Tmco5a"	2902900	0	0	6556000	0	0	-0.037246720367998	-0.0450161318188233	-0.0553025840694978	0.966252147157249	0.957589498364652	0.507157140112942	0.504126355614974	4	2.37770806225332	0.0975256303366687	1.02690670195669	0.680419085194281	"Not Significant"	"Not Significant"	0.0188206253703292	0.0149095280050456
"Q9D9G2"	"Phosphatidylethanolamine-binding protein 4"	"Pebp4"	4323000	0	0	14835000	16814000	7513600	-0.920740656431498	-1.2492629911416	-1.52416355776213	0.279682130503564	0.175408484501243	0.244685465863446	0.178376892646482	4	2.37770806225332	0.0975256303366687	0.814813378375275	0.547397428190758	"Not Significant"	"Not Significant"	0.755949403655532	0.553335280756155
"Q9D9J2"	"Testis-expressed sequence 33 protein"	"Tex33"	58128000	6364300	15339000	81856000	65878000	67905000	-2.00396376086384	-2.14839798835964	-2.65448043128548	0.0981578932352403	0.0356761106503415	0.123843563961084	0.0636184353897615	4	2.37770806225332	0.0975256303366687	1.30509315584126	0.854893332788663	"Not Significant"	"Significant"	1.44762249777025	1.00807477145188
"Q9D9J7"	"Izumo sperm-egg fusion protein 1"	"Izumo1"	40024000	11489000	22584000	54957000	65542000	46558000	-1.33777747063312	-2.47950649180127	-2.94169306608752	0.0682472186635997	0.0241072627339677	0.0984068016616101	0.0491701153610007	4	2.37770806225332	0.0975256303366687	0.436645023906652	0.3102160766599	"Not Significant"	"Not Significant"	1.61785209891416	1.16591504309547
"Q9D9L5"	"Actin-related protein T2"	"Actrt2"	17122000	0	0	24470000	25135000	19823000	-1.75827320690032	-2.40625900854757	-2.93406468457544	0.0738534954932478	0.0243563411827594	0.103098597151061	0.0494135005886781	4	2.37770806225332	0.0975256303366687	0.800901726747035	0.538672255139595	"Not Significant"	"Not Significant"	1.61338795099328	1.13162894466478
"Q9D9Q6"	"Calreticulin-3"	"Calr3"	34263000	16350000	13088000	112740000	116170000	115770000	-2.56403199781661	-6.10660629873215	-6.98330980325524	0.00363949690804181	0.000327582926580694	0.0295671618055608	0.00684450045308865	4	2.37770806225332	0.0975256303366687	0.264446788785777	0.202216003003324	"Significant"	"Significant"	3.48467874148127	2.43895864524152
"Q9D9T0"	"DPY30 domain-containing protein 1"	"Dydc1"	0	3440800	0	0	7048100	5466000	-0.132715205141779	-0.251542182331575	-0.297633831212707	0.813789613230809	0.775441530915057	0.466204027430969	0.452910214776845	4	2.37770806225332	0.0975256303366687	0.417552391638996	0.29824147256621	"Not Significant"	"Not Significant"	0.110450942864238	0.0894878575465472
"Q9D9T8"	"EF-hand domain-containing protein 1"	"Efhc1"	9809200	0	0	19305000	0	0	-0.472108300703321	-1.82489788044684	-1.83468739487227	0.142066608570435	0.113318045302286	0.156284896829111	0.133212520325894	4	2.37770806225332	0.0975256303366687	0.100391605162674	0.0993231254857288	"Not Significant"	"Not Significant"	0.94570092551899	0.847507986940338
"Q9D9U4"	"Testis-expressed sequence 22 protein"	"Tex22"	19590000	12145000	0	38452000	51818000	34666000	-1.67945277587026	-4.46157195619188	-4.99365472318795	0.0111467858802881	0.00206923497027555	0.0459505207947316	0.0159483496759789	4	2.37770806225332	0.0975256303366687	0.212545076280653	0.16966405048464	"Not Significant"	"Not Significant"	2.68419019058126	1.9528503411972
"Q9D9V2"	"Equatorin"	"Eqtn"	16733000	0	16789000	29151000	44699000	36494000	-1.60636438570433	-3.05723993895635	-3.61560791951472	0.0377601232129964	0.0100416422727414	0.0723662004094528	0.0310929477983549	4	2.37770806225332	0.0975256303366687	0.414114410999859	0.29608522420515	"Not Significant"	"Not Significant"	1.99819525415682	1.42296659724904
"Q9D9V4"	"Radial spoke head protein 9 homolog"	"Rsph9"	26676000	16266000	20412000	39841000	60002000	39308000	-1.13575599662148	-3.95096376715107	-4.11801161823996	0.0168044182459564	0.00546379295313021	0.0527175223980675	0.023337575770892	4	2.37770806225332	0.0975256303366687	0.123952486211631	0.114100146207892	"Not Significant"	"Not Significant"	2.2625057663208	1.77457651782373
"Q9D9X8"	"Sperm acrosome membrane-associated protein 3;Sperm acrosome membrane-associated protein 3, membrane form;Sperm acrosome membrane-associated protein 3, processed form"	"Spaca3"	0	13624000	17087000	0	66223000	23668000	-0.781491856678877	-0.955480570201942	-1.17308114564909	0.393442133599264	0.282706483506197	0.305190468828511	0.243319611482605	4	2.37770806225332	0.0975256303366687	1.00345165320875	0.665708440856851	"Not Significant"	"Not Significant"	0.548664231416117	0.405119133461309
"Q9DA11"	"Lysozyme-like protein 6"	"Lyzl6"	16780000	9231400	10958000	36849000	38305000	33720000	-1.60313804597747	-6.11854553785923	-6.17982299633913	0.00361345671865723	0.000653594412364359	0.0295662793197584	0.00953785914211397	4	2.37770806225332	0.0975256303366687	0.102976163521699	0.100944120572865	"Not Significant"	"Not Significant"	3.18469166928118	2.44207714281699
