"Mass"	"Uniprot"	"ProteinNames"	"Symbol"	"Intensity.WT_Rep1"	"Intensity.WT_Rep2"	"Intensity.WT_Rep3"	"Mean_wt"	"Median_wt"	"logFC"	"Pvalue_limma"
3007.5251	"Q9CZS1"	"Aldehyde dehydrogenase X, mitochondrial"	"Aldh1b1"	20264000	14652000	6011700	13642566.6666667	14652000	-3.16540872373985	0.00537717463387626
1383.7259	"Q99MD6"	"Thioredoxin reductase 3"	"Txnrd3"	5439700	2299600	1570200	3103166.66666667	2299600	-0.218046867682827	0.834316273876853
2112.986	"P63087"	"Serine/threonine-protein phosphatase PP1-alpha catalytic subunit;Serine/threonine-protein phosphatase PP1-beta catalytic subunit;Serine/threonine-protein phosphatase PP1-gamma catalytic subunit"	"Ppp1ca;Ppp1cb;Ppp1cc"	53925000	18432000	8643600	27000200	18432000	-0.727042742937142	0.503774227860948
1142.5608	"Q9CZS1"	"Aldehyde dehydrogenase X, mitochondrial"	"Aldh1b1"	22592000	14287000	5119100	13999366.6666667	14287000	-0.964989304131547	0.353225807888712
1050.5532	"Q9WUA3"	"ATP-dependent 6-phosphofructokinase, platelet type;ATP-dependent 6-phosphofructokinase, liver type;ATP-dependent 6-phosphofructokinase, muscle type"	"Pfkp;Pfkl;Pfkm"	16811000	10013000	4000500	10274833.3333333	10013000	-0.112709539114913	0.913231413199502
842.39227	"P61407"	"Tudor domain-containing protein 6"	"Tdrd6"	5366600	3196200	1547200	3370000	3196200	-0.265734119906899	0.798955776653638
2204.0134	"Q9ERN0"	"Secretory carrier-associated membrane protein 2"	"Scamp2"	8702300	1898000	1626700	4075666.66666667	1898000	-0.0613673309912541	0.95365465389422
1144.6274	"P80315"	"T-complex protein 1 subunit delta"	"Cct4"	30356000	16962000	5639900	17652633.3333333	16962000	-0.492832436280376	0.635102822751975
800.37047	"Q61425"	"Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial"	"Hadh"	30025000	13526000	6023700	16524900	13526000	-0.150671094814462	0.890833614832957
1501.726	"O54887"	"Testis-specific serine kinase substrate"	"Tsks"	19835000	8106300	2430200	10123833.3333333	8106300	-0.105591983269494	0.920489052376699
1184.6765	"Q689Z5"	"Protein strawberry notch homolog 1"	"Sbno1"	2316200	2163200	0	1493133.33333333	2163200	-0.969856513958181	0.344876510468844
1382.7446	"Q9WU65"	"Glycerol kinase;Glycerol kinase 2"	"Gk;Gk2"	15132000	2725700	796380	6218026.66666667	2725700	-0.310986144948568	0.781634672438773
1587.8257	"P16332"	"Methylmalonyl-CoA mutase, mitochondrial"	"Mut"	3484000	2574000	0	2019333.33333333	2574000	-0.312155056883669	0.761218786799401
1614.7526	"Q9EPL9"	"Peroxisomal acyl-coenzyme A oxidase 3"	"Acox3"	9898400	4803700	2554000	5752033.33333333	4803700	-0.52299766040723	0.611415154403004
2455.1921	"P58389"	"Serine/threonine-protein phosphatase 2A activator"	"Ppp2r4"	29764000	8506300	6715900	14995400	8506300	-0.815605335505704	0.440747851747462
1455.663	"P00015"	"Cytochrome c, testis-specific"	"Cyct"	26657000	10331000	7386900	14791633.3333333	10331000	-2.13490407717425	0.0456761614621115
2310.9659	"P48722"	"Heat shock 70 kDa protein 4L"	"Hspa4l"	48555000	17969000	6368200	24297400	17969000	-0.73379648428255	0.490125459156002
2645.2319	"E9PY46"	""	"Ift140"	23851000	4521300	2198300	10190200	4521300	-0.459841830691783	0.674968076306694
944.5291	"P19096"	"Fatty acid synthase;[Acyl-carrier-protein] S-acetyltransferase;[Acyl-carrier-protein] S-malonyltransferase;3-oxoacyl-[acyl-carrier-protein] synthase;3-oxoacyl-[acyl-carrier-protein] reductase;3-hydroxyacyl-[acyl-carrier-protein] dehydratase;Enoyl-[acyl-carrier-protein] reductase;Oleoyl-[acyl-carrier-protein] hydrolase"	"Fasn"	6225700	3277200	1929400	3810766.66666667	3277200	-0.403209160295602	0.702844691545945
808.39668	"P52194"	"Calmegin"	"Clgn"	0	20918000	8481400	9799800	8481400	-0.102599640287232	0.930415702634131
2013.9327	"P62889"	"60S ribosomal protein L30"	"Rpl30"	25887000	9320800	5379200	13529000	9320800	-1.08896264158803	0.320400736853145
3025.4087	"Q5U4F6"	"WD repeat-containing protein 34"	"Wdr34"	5652000	1829400	824530	2768643.33333333	1829400	-0.608705910413079	0.565081447569391
1636.694	"Q9Z1J3"	"Cysteine desulfurase, mitochondrial"	"Nfs1"	2714000	2181500	0	1631833.33333333	2181500	-0.0411833748946189	0.969082761001572
1223.6874	"P17426"	"AP-2 complex subunit alpha-1"	"Ap2a1"	8414300	5942900	2180600	5512600	5942900	-0.486284601924123	0.664044418515406
1296.7224	"P27786"	"Steroid 17-alpha-hydroxylase/17,20 lyase"	"Cyp17a1"	104250000	55412000	19226000	59629333.3333333	55412000	-4.63898922140441	4.84549372417365e-05
2491.2305	"P52194"	"Calmegin"	"Clgn"	245670000	56732000	24096000	108832666.666667	56732000	-1.31742654668038	0.257803493357302
923.45012	"O35215"	"D-dopachrome decarboxylase"	"Ddt"	40405000	16386000	0	18930333.3333333	16386000	-0.0883688107161881	0.942872022423875
1770.9152	"Q8K410"	"Disintegrin and metalloproteinase domain-containing protein 32"	"Adam32"	2421400	4631400	1510000	2854266.66666667	2421400	-0.980960584219236	0.345308201036285
1820.9268	"Q80W49"	"Beta/gamma crystallin domain-containing protein 3"	"Crybg3"	7644000	4581700	924480	4383393.33333333	4581700	-0.908911821606535	0.403255288761179
1411.746	"P70419"	"Polypeptide N-acetylgalactosaminyltransferase 3"	"Galnt3"	2948200	1799400	823800	1857133.33333333	1799400	-0.612800851434378	0.556167734503303
1551.7603	"P26638"	"Serine--tRNA ligase, cytoplasmic"	"Sars"	0	5854100	2902300	2918800	2902300	-0.924815199135526	0.388624501675617
2313.1423	"P47753"	"F-actin-capping protein subunit alpha-1"	"Capza1"	21452000	15592000	7884800	14976266.6666667	15592000	-0.496397644910671	0.660701963480129
1472.8273	"Q8BKC5"	"Importin-5"	"Ipo5"	25112000	16212000	8180900	16501633.3333333	16212000	-1.24925349416255	0.236513952657306
1442.7617	"Q9JHQ5"	"Leucine zipper transcription factor-like protein 1"	"Lztfl1"	26393000	18980000	7064900	17479300	18980000	-0.464489100751653	0.655316215270537
2245.1148	"Q9DA80"	"Radial spoke head protein 3 homolog B;Radial spoke head protein 3 homolog A"	"Rsph3b;Rsph3a"	0	7310800	2173400	3161400	2173400	-0.70904276705261	0.504366377184366
1521.7861	"Q9EPL9"	"Peroxisomal acyl-coenzyme A oxidase 3"	"Acox3"	9087700	5266300	1848400	5400800	5266300	-1.06645273800979	0.305714036659574
1622.8304	"Q9EPL9"	"Peroxisomal acyl-coenzyme A oxidase 3"	"Acox3"	0	8602600	2432700	3678433.33333333	2432700	-0.532116453068359	0.620597211987313
3437.6892	"Q60972"	"Histone-binding protein RBBP4"	"Rbbp4"	61226000	37713000	15994000	38311000	37713000	-1.2699251710957	0.274064106279546
1099.5986	"Q149S1"	"Tektin-4"	"Tekt4"	4427800	3346800	1251500	3008700	3346800	-0.108158424527862	0.918182614779315
1720.8672	"Q91XQ0"	"Dynein heavy chain 8, axonemal"	"Dnah8"	3418100	2879700	1021600	2439800	2879700	-1.60561229852055	0.144618334608128
788.42798	"Q8CAQ8"	"MICOS complex subunit Mic60"	"Immt"	11532000	6719500	2688200	6979900	6719500	-0.325318187744673	0.769012269146872
1440.8803	"Q80TV8"	"CLIP-associating protein 1"	"Clasp1"	0	666350	267500	311283.333333333	267500	-0.458181849186663	0.662839993320986
1574.8767	"Q8CHP8"	"Phosphoglycolate phosphatase"	"Pgp"	232210000	176320000	66851000	158460333.333333	176320000	-0.591353246241317	0.567668921665622
1609.7017	"Q9CZS1"	"Aldehyde dehydrogenase X, mitochondrial"	"Aldh1b1"	19290000	7012000	2359100	9553700	7012000	-0.401277783369738	0.705989900825979
1143.6499	"Q8CDG1"	"Piwi-like protein 2"	"Piwil2"	0	1899200	538210	812470	538210	-0.56393021133464	0.587151139265743
1802.927	"Q9D051"	"Pyruvate dehydrogenase E1 component subunit beta, mitochondrial"	"Pdhb"	104640000	39086000	18131000	53952333.3333333	39086000	-0.794090865188348	0.45592592903884
1079.6703	"P60122"	"RuvB-like 1"	"Ruvbl1"	5290400	3744600	1386100	3473700	3744600	-0.202811886223665	0.847194209228153
2020.9776	"Q9JJK2"	"LanC-like protein 2"	"Lancl2"	16562000	12982000	5020500	11521500	12982000	-0.370815400210818	0.720050296630988
989.48583	"Q9Z2M7"	"Phosphomannomutase 2"	"Pmm2"	0	3553900	8844500	4132800	3553900	-0.135836087567212	0.902553984233909
1571.8348	"Q5H8C4"	"Vacuolar protein sorting-associated protein 13A"	"Vps13a"	0	1347700	358790	568830	358790	-0.673331783304984	0.515014229621513
3315.5374	"P43024"	"Cytochrome c oxidase subunit 6A1, mitochondrial"	"Cox6a1"	213850000	33740000	22666000	90085333.3333333	33740000	-2.08378662876074	0.118338723113278
903.46616	"Q9D9T0"	"DPY30 domain-containing protein 1"	"Dydc1"	0	1167800	561320	576373.333333333	561320	-0.144687000087066	0.887962991407499
827.4865	"P53395"	"Lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, mitochondrial"	"Dbt"	0	2824500	1012800	1279100	1012800	-0.00033174672226623	0.999742214446056
2255.0681	"Q69Z23"	"Dynein heavy chain 17, axonemal"	"Dnah17"	4414500	2112400	619810	2382236.66666667	2112400	-0.456998275894608	0.665250375824219
1277.5987	"Q9CWN7"	"CCR4-NOT transcription complex subunit 11"	"Cnot11"	1754200	1050700	363320	1056073.33333333	1050700	-0.2408538775892	0.818745583057066
1261.703	"Q5H8C4"	"Vacuolar protein sorting-associated protein 13A"	"Vps13a"	6745400	3738000	1224800	3902733.33333333	3738000	-0.388565081903522	0.70852674602236
751.41161	"Q8BWQ6"	"UPF0505 protein C16orf62 homolog"	""	19269000	16545000	5542400	13785466.6666667	16545000	-0.872077047247676	0.403244276068195
2334.1348	"Q9QXK3"	"Coatomer subunit gamma-2"	"Copg2"	0	2687400	1445700	1377700	1445700	-0.0848654452437582	0.935341407530285
1380.6297	"P34022"	"Ran-specific GTPase-activating protein"	"Ranbp1"	61537000	39881000	13247000	38221666.6666667	39881000	-0.0313532211722838	0.975847333417519
1240.6663	"Q99KV1"	"DnaJ homolog subfamily B member 11"	"Dnajb11"	12831000	7507400	2591400	7643266.66666667	7507400	-0.449096768755873	0.690618435969741
1107.5924	"Q91Z31"	"Polypyrimidine tract-binding protein 2"	"Ptbp2"	14158000	9778300	12161000	12032433.3333333	12161000	-0.521518827314805	0.609339152047691
1202.6143	"Q2YDW2"	"Protein misato homolog 1"	"Msto1"	6093500	4634800	2132900	4287066.66666667	4634800	-0.663736808332566	0.531623159239264
1117.5801	"Q9JKR6"	"Hypoxia up-regulated protein 1"	"Hyou1"	34628000	26244000	8318600	23063533.3333333	26244000	-0.251973263522386	0.809762723575907
1841.0047	"Q3TCH7"	"Cullin-4A"	"Cul4a"	3765600	3026500	1664400	2818833.33333333	3026500	-0.0566644705124287	0.955592166888739
2164.1528	"Q9CZD3"	"Glycine--tRNA ligase"	"Gars"	13638000	10987000	4502800	9709266.66666667	10987000	-0.503325762862126	0.635349801819763
930.49232	"P70190"	"F-actin-capping protein subunit alpha-3"	"Capza3"	3798300	2185200	646650	2210050	2185200	-0.341805984080783	0.744544205604877
1358.6289	"Q0HA38"	"Tetratricopeptide repeat protein 21B"	"Ttc21b"	2638800	3425200	2091900	2718633.33333333	2638800	-0.240795824294385	0.812792243671626
1242.7184	"Q01755"	"T-complex protein 11"	"Tcp11"	38611000	15263000	7482400	20452133.3333333	15263000	-1.22764148308376	0.266181589352363
1277.7231	"Q8R2E9"	"ERO1-like protein beta"	"Ero1lb"	15420000	9929200	4339400	9896200	9929200	-0.493930623822279	0.632786601266752
1266.6303	"B1AY13"	"Ubiquitin carboxyl-terminal hydrolase 24"	"Usp24"	1840000	5292900	346550	2493150	1840000	-0.0688813574744191	0.948971641122876
1446.5829	"P61407"	"Tudor domain-containing protein 6"	"Tdrd6"	5895900	5022400	1862800	4260366.66666667	5022400	-0.848807653176766	0.413615661739824
1502.8207	"P07759"	"Serine protease inhibitor A3N;Serine protease inhibitor A3F;Serine protease inhibitor A3K;Serine protease inhibitor A3M"	"Serpina3n;Serpina3f;Serpina3k;Serpina3m"	75246000	11410000	15295000	33983666.6666667	15295000	-0.591517991549902	0.590599845713748
1894.9326	"P63005"	"Platelet-activating factor acetylhydrolase IB subunit alpha"	"Pafah1b1"	10885000	5935500	2914400	6578300	5935500	-0.742680564751131	0.502638254938963
1743.8792	"O09172"	"Glutamate--cysteine ligase regulatory subunit"	"Gclm"	8560100	5453900	0	4671333.33333333	5453900	-0.125056294014417	0.909397711039609
1443.7106	"P46664"	"Adenylosuccinate synthetase isozyme 2"	"Adss"	8300800	4114600	1767500	4727633.33333333	4114600	-0.504213112620003	0.630731240587526
1116.6139	"Q80YT5"	"Spermatogenesis-associated protein 20"	"Spata20"	23244000	10530000	4382500	12718833.3333333	10530000	-0.679968553568845	0.520674383714272
1443.6994	"P23116"	"Eukaryotic translation initiation factor 3 subunit A"	"Eif3a"	8320200	5920500	1880500	5373733.33333333	5920500	-0.48285388127671	0.659174476944954
1045.5808	"Q921F4"	"Heterogeneous nuclear ribonucleoprotein L-like"	"Hnrnpll"	6737700	5242200	1898600	4626166.66666667	5242200	-0.702488906957612	0.506750378456232
2982.4346	"P17156"	"Heat shock-related 70 kDa protein 2"	"Hspa2"	62902000	23358000	8470900	31576966.6666667	23358000	-0.493541830210185	0.644365415328873
1809.9472	"Q149S1"	"Tektin-4"	"Tekt4"	5051400	12782000	4653600	7495666.66666667	5051400	-0.561810101098966	0.58860248174934
1930.996	"P24527"	"Leukotriene A-4 hydrolase"	"Lta4h"	10045000	5027300	3695400	6255900	5027300	-0.237799892129605	0.825299094745139
984.5604	"Q8BGR9"	"Ubiquitin-like domain-containing CTD phosphatase 1"	"Ublcp1"	5325400	3151500	1259100	3245333.33333333	3151500	-0.532458642876007	0.615822951318526
2572.4146	"P11499"	"Heat shock protein HSP 90-beta"	"Hsp90ab1"	53747000	1129600	3145900	19340833.3333333	3145900	-0.895207698879288	0.448154116526123
1549.781	"Q9D0F3"	"Protein ERGIC-53"	"Lman1"	4632200	2117800	509450	2419816.66666667	2117800	-0.466576911419566	0.670966739437769
995.49977	"P27786"	"Steroid 17-alpha-hydroxylase/17,20 lyase"	"Cyp17a1"	213490000	90894000	34828000	113070666.666667	90894000	-4.73752779796834	4.88860457578893e-05
1063.6277	"Q9D9Q6"	"Calreticulin-3"	"Calr3"	7207200	5625600	2831200	5221333.33333333	5625600	-1.51912444011565	0.15093153958514
1423.8286	"Q8R422"	"CD109 antigen"	"Cd109"	3383100	2382400	829730	2198410	2382400	-0.660332502311206	0.523544897860058
1837.9284	"Q9JMB7"	"Piwi-like protein 1"	"Piwil1"	15430000	41273000	14455000	23719333.3333333	15430000	-0.801922142683397	0.435833387389993
1418.7365	"Q7TPM5"	"Uncharacterized protein C9orf9 homolog"	""	74536000	47361000	20729000	47542000	47361000	-1.97732110786614	0.0836008434791792
1554.8446	"Q9QXD6"	"Fructose-1,6-bisphosphatase 1"	"Fbp1"	41879000	25333000	10260000	25824000	25333000	-1.94545082367873	0.0786681038910681
845.43955	"P40124"	"Adenylyl cyclase-associated protein 1"	"Cap1"	18371000	12446000	4170900	11662633.3333333	12446000	-0.660237805704342	0.565355881553523
2171.1449	"O70250"	"Phosphoglycerate mutase 2"	"Pgam2"	329430000	80434000	20953000	143605666.666667	80434000	-0.626775129907278	0.580250202895729
2958.4182	"Q99LC2"	"Cleavage stimulation factor subunit 1"	"Cstf1"	6588800	4489900	3522500	4867066.66666667	4489900	-0.537392777388965	0.609593982165705
1537.7988	"Q8C878"	"NEDD8-activating enzyme E1 catalytic subunit"	"Uba3"	4237700	2760900	1912400	2970333.33333333	2760900	-0.48133167688064	0.643134353114384
1297.7758	"Q8K4I7"	"Inactive serine protease 45"	"Prss45"	2261300	1513500	760850	1511883.33333333	1513500	-0.658821196297318	0.530167274394638
1509.5543	"Q9JLV5"	"Cullin-3"	"Cul3"	4046800	2013200	656140	2238713.33333333	2013200	-0.3807302005035	0.71410113673642
808.33852	"P24549"	"Aldehyde dehydrogenase, cytosolic 1;Retinal dehydrogenase 1"	"Aldh1a7;Aldh1a1"	120920000	76089000	30624000	75877666.6666667	76089000	-2.2511803831232	0.115750825452857
991.46445	"Q62148"	"Retinal dehydrogenase 2"	"Aldh1a2"	9467000	5936800	1974700	5792833.33333333	5936800	-0.886088534644763	0.406276750840914
2768.2871	"P63005"	"Platelet-activating factor acetylhydrolase IB subunit alpha"	"Pafah1b1"	15735000	2805600	1858400	6799666.66666667	2805600	-0.51098490270733	0.654312518158847
1994.956	"Q8VC30"	"Bifunctional ATP-dependent dihydroxyacetone kinase/FAD-AMP lyase (cyclizing);ATP-dependent dihydroxyacetone kinase;FAD-AMP lyase (cyclizing)"	"Dak"	202830000	45265000	8978400	85691133.3333333	45265000	-0.0221812578910882	0.984358843656664
1760.8767	"P46471"	"26S protease regulatory subunit 7"	"Psmc2"	62849000	10344000	3646700	25613233.3333333	10344000	-1.04523697555046	0.347563596346179
2188.1198	"O88685"	"26S protease regulatory subunit 6A"	"Psmc3"	50960000	20158000	7647700	26255233.3333333	20158000	-2.29113814315256	0.0486720466818597
2233.1334	"Q9CQZ1"	"Heat shock factor-binding protein 1"	"Hsbp1"	0	53418000	21607000	25008333.3333333	21607000	-0.310264176606019	0.809276386209923
2775.3399	"Q9JHU9"	"Inositol-3-phosphate synthase 1"	"Isyna1"	25403000	4433200	4451500	11429233.3333333	4451500	-1.20969024199535	0.287641105912968
2497.2172	"Q9D051"	"Pyruvate dehydrogenase E1 component subunit beta, mitochondrial"	"Pdhb"	55517000	22739000	8758100	29004700	22739000	-1.84460195450408	0.121878453807714
1743.8792	"Q91V12"	"Cytosolic acyl coenzyme A thioester hydrolase"	"Acot7"	43036000	19418000	7559800	23337933.3333333	19418000	-0.300722890457926	0.772207757229993
3161.4989	"Q9Z1R2"	"Large proline-rich protein BAG6"	"Bag6"	70086000	22297000	8571500	33651500	22297000	-0.209757704742226	0.845463015701906
1299.7551	"Q9DAM1"	"Leucine-rich repeat-containing protein 34"	"Lrrc34"	4889400	2524700	1341300	2918466.66666667	2524700	-0.606036630925118	0.558046329424037
1162.5367	"Q8CIB5"	"Fermitin family homolog 2"	"Fermt2"	4050400	1337500	0	1795966.66666667	1337500	-0.123139741213929	0.907594953432634
3600.7009	"Q99KP6"	"Pre-mRNA-processing factor 19"	"Prpf19"	4096700	2105800	1205600	2469366.66666667	2105800	-0.138721143845356	0.895428539630539
3215.5775	"Q99KQ4"	"Nicotinamide phosphoribosyltransferase"	"Nampt"	26848000	4687600	3601300	11712300	4687600	-0.338170643969488	0.770182298490359
1675.6871	"Q8BMY7"	"Serine protease inhibitor Kazal-type 2"	"Spink2"	27049000	45132000	7940700	26707233.3333333	27049000	-0.999267776970927	0.343174306772097
799.41882	"Q9Z1W9"	"STE20/SPS1-related proline-alanine-rich protein kinase"	"Stk39"	0	2976400	1242500	1406300	1242500	-0.55791939725815	0.602306227676792
2158.0946	"Q9Z1K6"	"E3 ubiquitin-protein ligase ARIH2"	"Arih2"	4974500	5229600	1728800	3977633.33333333	4974500	-0.599977444627573	0.566097945053104
2636.2354	"Q5PSV9"	"Mediator of DNA damage checkpoint protein 1"	"Mdc1"	5035800	2092000	465510	2531103.33333333	2092000	-0.130879377325791	0.902070134366648
2357.2478	"P60766"	"Cell division control protein 42 homolog"	"Cdc42"	17132000	8488500	10673000	12097833.3333333	10673000	-0.248132253060296	0.824442508481068
1466.7882	"Q9WUA2"	"Phenylalanine--tRNA ligase beta subunit"	"Farsb"	17815000	13310000	4344500	11823166.6666667	13310000	-0.161685936849034	0.87522135835507
1453.6772	"Q8C0M9"	"Isoaspartyl peptidase/L-asparaginase;Isoaspartyl peptidase/L-asparaginase alpha chain;Isoaspartyl peptidase/L-asparaginase beta chain"	"Asrgl1"	44412000	19285000	10568000	24755000	19285000	-0.892618536033475	0.395170929802861
812.4756	"Q69Z23"	"Dynein heavy chain 17, axonemal"	"Dnah17"	2448000	1585800	587240	1540346.66666667	1585800	-0.396382762196119	0.705125290420938
4309.0896	"Q91ZT8"	"Ankyrin repeat and SOCS box protein 9"	"Asb9"	27390000	10638000	6624600	14884200	10638000	-2.33777881368983	0.03757359734765
1576.7225	"Q99LE6"	"ATP-binding cassette sub-family F member 2"	"Abcf2"	4110800	1448200	695300	2084766.66666667	1448200	-0.0422705143760437	0.967897324472818
1391.8136	"Q9JHU4"	"Cytoplasmic dynein 1 heavy chain 1"	"Dync1h1"	8431300	4097600	1719400	4749433.33333333	4097600	-0.573693525606158	0.589813561539907
1416.6005	"Q8BJU0"	"Small glutamine-rich tetratricopeptide repeat-containing protein alpha"	"Sgta"	1962000	1022800	0	994933.333333333	1022800	-0.437747150936778	0.68186051686993
2391.1594	"Q4VAA2"	"Protein CDV3"	"Cdv3"	10274000	6058000	1666700	5999566.66666667	6058000	-0.0581022063323946	0.955914049552856
2855.4018	"P52194"	"Calmegin"	"Clgn"	25109000	20133000	1385800	15542600	20133000	-0.488406013306777	0.66500547683945
835.38243	"P27786"	"Steroid 17-alpha-hydroxylase/17,20 lyase"	"Cyp17a1"	104390000	38325000	20197000	54304000	38325000	-4.78284301781044	3.67518053624775e-05
2603.1082	"P46686"	"Tubby-related protein 2"	"Tulp2"	6721500	4564900	1651600	4312666.66666667	4564900	-1.40926841863346	0.186049759090658
3147.4666	"Q80X50"	"Ubiquitin-associated protein 2-like"	"Ubap2l"	4013300	2632300	1142400	2596000	2632300	-0.14640915965176	0.887499080225658
1835.8941	"Q8C633"	"Calcium-binding and spermatid-specific protein 1"	"Cabs1"	100720000	9237800	15620000	41859266.6666667	15620000	-0.971219045388053	0.380264071320888
985.45051	"Q60676"	"Serine/threonine-protein phosphatase 5"	"Ppp5c"	11864000	10365000	3749400	8659466.66666667	10365000	-0.145361248582998	0.887444259726901
1920.8953	"Q9Z2G6"	"Protein sel-1 homolog 1"	"Sel1l"	0	3383200	1007800	1463666.66666667	1007800	-0.202482818494996	0.849053778409514
2769.4007	"Q99LX0"	"Protein deglycase DJ-1"	"Park7"	59815000	41359000	16132000	39102000	41359000	-1.65662622137203	0.179192008220661
1381.7565	"Q5STT6"	"Protein FAM71B"	"Fam71b"	4330400	1843500	615440	2263113.33333333	1843500	-1.2155090989348	0.248572679639741
2096.0327	"Q9EQ00"	"Ropporin-1-like protein"	"Ropn1l"	0	6957600	3041800	3333133.33333333	3041800	-0.184674703870684	0.865054850738978
2180.0361	"Q9ESG2"	"Ropporin-1"	"Ropn1"	1.13e+08	18653000	3041400	44898133.3333333	18653000	-0.44030281785264	0.706403896139673
870.48108	"P27546"	"Microtubule-associated protein 4"	"Map4"	9172000	6060700	2528900	5920533.33333333	6060700	-0.500454388817003	0.642539721336343
2596.1363	"Q9D9J2"	"Testis-expressed sequence 33 protein"	"Tex33"	8730700	8928100	2764000	6807600	8730700	-1.37173597801019	0.204882937741426
1106.5819	"Q9WU65"	"Glycerol kinase 2"	"Gk2"	11590000	5685200	1956600	6410600	5685200	-0.381060223018107	0.715000315858621
2317.1372	"P56480"	"ATP synthase subunit beta, mitochondrial"	"Atp5b"	81821000	23725000	21642000	42396000	23725000	-1.30466839569231	0.275473314411697
2617.3599	"Q9DCL8"	"Protein phosphatase inhibitor 2"	"Ppp1r2"	33557000	14847000	12729000	20377666.6666667	14847000	-0.945379018936091	0.372371450024003
859.51272	"P11983"	"T-complex protein 1 subunit alpha"	"Tcp1"	8194900	5267700	2431700	5298100	5267700	-0.0167799300762594	0.987019250020231
1721.8029	"Q9JKB1"	"Ubiquitin carboxyl-terminal hydrolase isozyme L3"	"Uchl3"	35093000	28026000	6883100	23334033.3333333	28026000	-1.38139384322619	0.220684692705377
1849.8979	"Q9JKB1"	"Ubiquitin carboxyl-terminal hydrolase isozyme L3"	"Uchl3"	19738000	7213200	7708400	11553200	7708400	-1.09067196713685	0.288803476632477
2257.9654	"Q9D5A0"	"Sperm equatorial segment protein 1"	"Spesp1"	0	6967600	2868600	3278733.33333333	2868600	-1.23008689138211	0.239037280177207
762.41233	"P21614"	"Vitamin D-binding protein"	"Gc"	8882100	3607300	2999500	5162966.66666667	3607300	-0.216640016270592	0.862688699554397
3593.5616	"Q8C570"	"mRNA export factor"	"Rae1"	0	2521200	1136100	1219100	1136100	-0.636105111498266	0.535256925638619
2254.1594	"P24815"	"3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type 1;3-beta-hydroxy-Delta(5)-steroid dehydrogenase;Steroid Delta-isomerase"	"Hsd3b1"	13138000	4440300	5727400	7768566.66666667	5727400	-1.45264462233053	0.174951972289711
1705.7141	"P48722"	"Heat shock 70 kDa protein 4L"	"Hspa4l"	75745000	47506000	15110000	46120333.3333333	47506000	-0.491877029874329	0.639267231532379
2994.5774	"Q9QY83"	"Actin-like protein 7B"	"Actl7b"	43376000	33022000	13418000	29938666.6666667	33022000	-1.1832194403719	0.259948342404259
1408.6987	"Q9CQX0"	"Ubiquitin thioesterase OTUB2"	"Otub2"	12300000	10494000	3198500	8664166.66666667	10494000	-1.14012612110835	0.287618644925869
2583.3392	"O55135"	"Eukaryotic translation initiation factor 6"	"Eif6"	0	11408000	3761300	5056433.33333333	3761300	-0.957658608837624	0.388067098520541
2839.2605	"A2AN08"	"E3 ubiquitin-protein ligase UBR4"	"Ubr4"	9881300	4415400	1873800	5390166.66666667	4415400	-0.860167081009132	0.423610637455465
2091.1252	"Q8C6E0"	"Cilia- and flagella-associated protein 36"	"Cfap36"	112230000	30512000	12587000	51776333.3333333	30512000	-0.272142567414454	0.80082833217078
1650.8465	"Q8C1A5"	"Thimet oligopeptidase"	"Thop1"	45681000	26512000	9181300	27124766.6666667	26512000	-0.036474090428514	0.972027471619111
2480.1932	"P40142"	"Transketolase"	"Tkt"	11608000	2899800	4351800	6286533.33333333	4351800	-0.275385945922982	0.796036323430691
1270.579	"Q9JI78"	"Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase"	"Ngly1"	2810300	1921000	680030	1803776.66666667	1921000	-0.16443887903254	0.874105798057815
2942.5436	"Q922X9"	"Protein arginine N-methyltransferase 7"	"Prmt7"	4169300	3207500	1324200	2900333.33333333	3207500	-0.864406703683969	0.404056148981516
2995.5767	"P17426"	"AP-2 complex subunit alpha-1"	"Ap2a1"	12076000	3186500	1437700	5566733.33333333	3186500	-0.102918837690024	0.92540494762437
3625.7424	"P61407"	"Tudor domain-containing protein 6"	"Tdrd6"	0	5426700	1753700	2393466.66666667	1753700	-1.07338646828625	0.311452496410286
1625.7508	"Q9CZD3"	"Glycine--tRNA ligase"	"Gars"	6047300	3385700	1633300	3688766.66666667	3385700	-0.0131281754533612	0.989795931369899
1258.5904	"P52194"	"Calmegin"	"Clgn"	46085000	22137000	6478800	24900266.6666667	22137000	-0.289693024371428	0.784255669297134
2632.2082	"Q9EPL9"	"Peroxisomal acyl-coenzyme A oxidase 3"	"Acox3"	26208000	13342000	5369600	14973200	13342000	-1.76561836835782	0.0916877622903965
2068.9371	"A2ARZ3"	"Fibrous sheath-interacting protein 2"	"Fsip2"	2043400	1655400	1086600	1595133.33333333	1655400	-0.585842832882781	0.564821080567706
3191.547	"Q09143"	"High affinity cationic amino acid transporter 1"	"Slc7a1"	0	3215700	1602700	1606133.33333333	1602700	-0.0748437811968632	0.94303258181335
833.41306	"Q921F2"	"TAR DNA-binding protein 43"	"Tardbp"	10462000	0	2132900	4198300	2132900	-1.26582457215131	0.271622747640563
